Course System No.,Section,Selected Student No.,The No. of applicants,Limited class size
36.376, ,20190347,327,300
36.376, ,20190360,327,300
36.376, ,20190361,327,300
36.376, ,20190416,327,300
36.376, ,20190417,327,300
36.376, ,20190419,327,300
36.376, ,20190427,327,300
36.376, ,20190428,327,300
36.376, ,20190437,327,300
36.376, ,20190455,327,300
36.376, ,20190458,327,300
36.376, ,20190474,327,300
36.376, ,20190479,327,300
36.376, ,20190492,327,300
36.376, ,20190508,327,300
36.376, ,20190517,327,300
36.376, ,20190520,327,300
36.376, ,20190527,327,300
36.376, ,20190540,327,300
36.376, ,20190543,327,300
36.376, ,20190553,327,300
36.376, ,20190563,327,300
36.376, ,20190567,327,300
36.376, ,20190581,327,300
36.376, ,20190584,327,300
36.376, ,20190591,327,300
36.376, ,20190644,327,300
36.376, ,20190659,327,300
36.376, ,20190688,327,300
36.376, ,20190693,327,300
36.376, ,20190697,327,300
36.376, ,20190700,327,300
36.376, ,20190702,327,300
36.376, ,20190703,327,300
36.376, ,20190709,327,300
36.376, ,20190720,327,300
36.376, ,20190754,327,300
36.376, ,20190755,327,300
36.376, ,20190758,327,300
36.376, ,20190761,327,300
36.376, ,20190775,327,300
36.376, ,20190788,327,300
36.376, ,20190791,327,300
36.376, ,20190794,327,300
36.376, ,20190801,327,300
36.376, ,20190810,327,300
36.376, ,20190813,327,300
36.376, ,20190815,327,300
36.376, ,20190816,327,300
36.376, ,20190822,327,300
36.376, ,20190824,327,300
36.376, ,20190847,327,300
36.376, ,20190865,327,300
36.376, ,20190870,327,300
36.376, ,20190874,327,300
36.376, ,20190877,327,300
36.376, ,20190882,327,300
36.376, ,20200061,327,300
36.376, ,20200096,327,300
36.376, ,20200106,327,300
36.376, ,20200107,327,300
36.376, ,20200113,327,300
36.376, ,20200130,327,300
36.376, ,20200170,327,300
36.376, ,20200178,327,300
36.376, ,20200179,327,300
36.376, ,20200182,327,300
36.376, ,20200199,327,300
36.376, ,20200209,327,300
36.376, ,20200212,327,300
36.376, ,20200230,327,300
36.376, ,20200235,327,300
36.376, ,20200240,327,300
36.376, ,20200288,327,300
36.376, ,20200289,327,300
36.376, ,20200307,327,300
36.376, ,20200308,327,300
36.376, ,20200312,327,300
36.376, ,20200352,327,300
36.376, ,20200366,327,300
36.376, ,20200383,327,300
36.376, ,20200400,327,300
36.376, ,20200416,327,300
36.376, ,20200445,327,300
36.376, ,20200448,327,300
36.376, ,20200460,327,300
36.376, ,20200470,327,300
36.376, ,20200477,327,300
36.376, ,20200480,327,300
36.376, ,20200481,327,300
36.376, ,20200502,327,300
36.376, ,20200506,327,300
36.376, ,20200516,327,300
36.376, ,20200529,327,300
36.376, ,20200551,327,300
36.376, ,20200552,327,300
36.376, ,20200555,327,300
36.376, ,20200568,327,300
36.376, ,20200569,327,300
36.376, ,20200612,327,300
36.376, ,20200633,327,300
36.376, ,20200673,327,300
36.376, ,20200688,327,300
36.376, ,20200708,327,300
36.376, ,20200722,327,300
36.376, ,20200723,327,300
36.376, ,20200728,327,300
36.376, ,20200756,327,300
36.376, ,20200761,327,300
36.376, ,20200797,327,300
36.376, ,20200803,327,300
36.376, ,20200808,327,300
36.376, ,20200809,327,300
36.376, ,20200865,327,300
36.376, ,20200873,327,300
36.376, ,20200880,327,300
36.376, ,20200883,327,300
36.376, ,20200885,327,300
36.376, ,20210584,327,300
36.376, ,20210722,327,300
36.475, ,20140330,44,25
36.475, ,20160703,44,25
36.475, ,20170063,44,25
36.475, ,20170204,44,25
36.475, ,20170272,44,25
36.475, ,20170687,44,25
36.475, ,20170798,44,25
36.475, ,20180157,44,25
36.475, ,20180685,44,25
36.475, ,20180744,44,25
36.475, ,20180858,44,25
36.475, ,20180869,44,25
36.475, ,20180954,44,25
36.475, ,20190299,44,25
36.475, ,20190387,44,25
36.475, ,20190566,44,25
36.475, ,20190770,44,25
36.475, ,20200063,44,25
36.475, ,20209016,44,25
36.475, ,20213571,44,25
36.475, ,20213784,44,25
36.475, ,20213808,44,25
36.475, ,20214505,44,25
36.475, ,20214799,44,25
36.475, ,20214807,44,25
36.484, ,20140294,204,70
36.484, ,20140515,204,70
36.484, ,20150455,204,70
36.484, ,20150734,204,70
36.484, ,20160004,204,70
36.484, ,20160525,204,70
36.484, ,20160765,204,70
36.484, ,20170047,204,70
36.484, ,20170077,204,70
36.484, ,20170155,204,70
36.484, ,20170201,204,70
36.484, ,20170278,204,70
36.484, ,20170385,204,70
36.484, ,20170438,204,70
36.484, ,20170483,204,70
36.484, ,20170525,204,70
36.484, ,20170528,204,70
36.484, ,20170660,204,70
36.484, ,20170673,204,70
36.484, ,20170719,204,70
36.484, ,20170789,204,70
36.484, ,20170828,204,70
36.484, ,20170848,204,70
36.484, ,20170873,204,70
36.484, ,20180109,204,70
36.484, ,20180115,204,70
36.484, ,20180153,204,70
36.484, ,20180162,204,70
36.484, ,20180257,204,70
36.484, ,20180280,204,70
36.484, ,20180302,204,70
36.484, ,20180333,204,70
36.484, ,20180396,204,70
36.484, ,20180442,204,70
36.484, ,20180463,204,70
36.484, ,20180492,204,70
36.484, ,20180493,204,70
36.484, ,20180517,204,70
36.484, ,20180560,204,70
36.484, ,20180619,204,70
36.484, ,20180621,204,70
36.484, ,20180634,204,70
36.484, ,20180638,204,70
36.484, ,20180767,204,70
36.484, ,20180806,204,70
36.484, ,20180841,204,70
36.484, ,20180914,204,70
36.484, ,20180923,204,70
36.484, ,20180934,204,70
36.484, ,20180943,204,70
36.484, ,20180949,204,70
36.484, ,20190047,204,70
36.484, ,20190063,204,70
36.484, ,20190126,204,70
36.484, ,20190199,204,70
36.484, ,20190241,204,70
36.484, ,20190361,204,70
36.484, ,20190407,204,70
36.484, ,20190418,204,70
36.484, ,20190419,204,70
36.484, ,20190481,204,70
36.484, ,20190535,204,70
36.484, ,20190640,204,70
36.484, ,20190659,204,70
36.484, ,20190703,204,70
36.484, ,20200104,204,70
36.484, ,20200212,204,70
36.484, ,20200480,204,70
36.484, ,20200722,204,70
36.484, ,20214255,204,70
36.489, ,20150627,171,40
36.489, ,20150686,171,40
36.489, ,20160319,171,40
36.489, ,20160489,171,40
36.489, ,20160832,171,40
36.489, ,20170036,171,40
36.489, ,20170052,171,40
36.489, ,20170155,171,40
36.489, ,20170298,171,40
36.489, ,20170858,171,40
36.489, ,20170873,171,40
36.489, ,20170876,171,40
36.489, ,20180115,171,40
36.489, ,20180162,171,40
36.489, ,20180219,171,40
36.489, ,20180342,171,40
36.489, ,20180412,171,40
36.489, ,20180431,171,40
36.489, ,20180543,171,40
36.489, ,20180672,171,40
36.489, ,20180711,171,40
36.489, ,20180798,171,40
36.489, ,20180854,171,40
36.489, ,20180943,171,40
36.489, ,20190052,171,40
36.489, ,20190199,171,40
36.489, ,20190223,171,40
36.489, ,20190299,171,40
36.489, ,20190417,171,40
36.489, ,20190428,171,40
36.489, ,20190566,171,40
36.489, ,20190788,171,40
36.489, ,20190822,171,40
36.489, ,20200054,171,40
36.489, ,20200193,171,40
36.489, ,20214531,171,40
36.489, ,20214902,171,40
36.489, ,20214903,171,40
36.489, ,20215621,171,40
36.489, ,20217088,171,40
36.492,C,20140394,66,50
36.492,C,20150290,66,50
36.492,C,20150695,66,50
36.492,C,20150843,66,50
36.492,C,20160634,66,50
36.492,C,20160756,66,50
36.492,C,20160794,66,50
36.492,C,20160824,66,50
36.492,C,20170012,66,50
36.492,C,20170060,66,50
36.492,C,20170214,66,50
36.492,C,20170245,66,50
36.492,C,20170275,66,50
36.492,C,20170278,66,50
36.492,C,20170595,66,50
36.492,C,20170610,66,50
36.492,C,20170640,66,50
36.492,C,20170672,66,50
36.492,C,20170700,66,50
36.492,C,20170720,66,50
36.492,C,20170783,66,50
36.492,C,20170815,66,50
36.492,C,20180050,66,50
36.492,C,20180070,66,50
36.492,C,20180302,66,50
36.492,C,20180493,66,50
36.492,C,20180525,66,50
36.492,C,20180606,66,50
36.492,C,20180648,66,50
36.492,C,20180693,66,50
36.492,C,20180710,66,50
36.492,C,20180923,66,50
36.492,C,20190209,66,50
36.492,C,20190247,66,50
36.492,C,20190411,66,50
36.492,C,20190460,66,50
36.492,C,20190498,66,50
36.492,C,20190865,66,50
36.492,C,20200445,66,50
36.492,C,20200470,66,50
36.492,C,20203256,66,50
36.492,C,20204460,66,50
36.492,C,20208250,66,50
36.492,C,20213211,66,50
36.492,C,20213344,66,50
36.492,C,20213566,66,50
36.492,C,20213571,66,50
36.492,C,20214326,66,50
36.492,C,20219011,66,50
36.492,C,20219016,66,50
36.548, ,20160671,42,24
36.548, ,20180055,42,24
36.548, ,20203419,42,24
36.548, ,20203660,42,24
36.548, ,20204315,42,24
36.548, ,20204481,42,24
36.548, ,20204531,42,24
36.548, ,20213067,42,24
36.548, ,20213143,42,24
36.548, ,20213150,42,24
36.548, ,20213225,42,24
36.548, ,20213276,42,24
36.548, ,20213341,42,24
36.548, ,20213487,42,24
36.548, ,20213571,42,24
36.548, ,20213586,42,24
36.548, ,20213707,42,24
36.548, ,20214178,42,24
36.548, ,20214320,42,24
36.548, ,20214531,42,24
36.548, ,20214545,42,24
36.548, ,20215511,42,24
36.548, ,20217103,42,24
36.548, ,20219016,42,24
37.481, ,20160212,23,20
37.481, ,20160271,23,20
37.481, ,20180197,23,20
37.481, ,20180572,23,20
37.481, ,20190012,23,20
37.481, ,20190847,23,20
37.481, ,20200738,23,20
37.481, ,20200882,23,20
37.481, ,20204330,23,20
37.481, ,20204843,23,20
37.481, ,20213127,23,20
37.481, ,20213279,23,20
37.481, ,20214252,23,20
37.481, ,20214286,23,20
37.481, ,20214307,23,20
37.481, ,20214372,23,20
37.481, ,20214424,23,20
37.481, ,20214494,23,20
37.481, ,20214503,23,20
37.481, ,20214517,23,20
37.516, ,20204330,17,15
37.516, ,20213195,17,15
37.516, ,20213230,17,15
37.516, ,20213252,17,15
37.516, ,20213279,17,15
37.516, ,20213295,17,15
37.516, ,20213509,17,15
37.516, ,20213593,17,15
37.516, ,20213599,17,15
37.516, ,20214440,17,15
37.516, ,20214493,17,15
37.516, ,20215081,17,15
37.516, ,20215225,17,15
37.516, ,20215377,17,15
37.516, ,20215557,17,15
42.235,A,20140382,71,50
42.235,A,20160674,71,50
42.235,A,20170307,71,50
42.235,A,20170312,71,50
42.235,A,20170428,71,50
42.235,A,20170446,71,50
42.235,A,20170610,71,50
42.235,A,20170628,71,50
42.235,A,20170775,71,50
42.235,A,20180030,71,50
42.235,A,20180162,71,50
42.235,A,20180213,71,50
42.235,A,20180314,71,50
42.235,A,20180315,71,50
42.235,A,20180583,71,50
42.235,A,20180589,71,50
42.235,A,20180626,71,50
42.235,A,20180663,71,50
42.235,A,20180748,71,50
42.235,A,20180872,71,50
42.235,A,20180880,71,50
42.235,A,20190024,71,50
42.235,A,20190058,71,50
42.235,A,20190209,71,50
42.235,A,20190220,71,50
42.235,A,20190443,71,50
42.235,A,20190449,71,50
42.235,A,20190460,71,50
42.235,A,20190505,71,50
42.235,A,20190617,71,50
42.235,A,20190722,71,50
42.235,A,20190883,71,50
42.235,A,20200001,71,50
42.235,A,20200119,71,50
42.235,A,20200173,71,50
42.235,A,20200375,71,50
42.235,A,20200475,71,50
42.235,A,20200480,71,50
42.235,A,20200724,71,50
42.235,A,20200822,71,50
42.235,A,20200823,71,50
42.235,A,20200839,71,50
42.235,A,20200885,71,50
42.235,A,20200887,71,50
42.235,A,20210057,71,50
42.235,A,20210320,71,50
42.235,A,20210714,71,50
42.235,A,20210730,71,50
42.235,A,20210734,71,50
42.235,A,20214904,71,50
42.536, ,20204558,9,5
42.536, ,20205024,9,5
42.536, ,20205220,9,5
42.536, ,20214621,9,5
42.536, ,20219008,9,5
46.512, ,20200739,27,10
46.512, ,20213467,27,10
46.512, ,20215319,27,10
46.512, ,20215391,27,10
46.512, ,20215392,27,10
46.512, ,20215571,27,10
46.512, ,20218141,27,10
46.512, ,20218150,27,10
46.512, ,20218152,27,10
46.512, ,20218199,27,10
46.546, ,20204489,14,10
46.546, ,20213352,14,10
46.546, ,20214334,14,10
46.546, ,20215391,14,10
46.546, ,20215396,14,10
46.546, ,20218137,14,10
46.546, ,20218152,14,10
46.546, ,20218165,14,10
46.546, ,20218189,14,10
46.546, ,20218259,14,10
46.703, ,20203527,27,5
46.703, ,20215549,27,5
46.703, ,20218083,27,5
46.703, ,20218142,27,5
46.703, ,20218199,27,5
81.58, ,20194358,33,15
81.58, ,20203775,33,15
81.58, ,20203810,33,15
81.58, ,20204220,33,15
81.58, ,20204278,33,15
81.58, ,20204355,33,15
81.58, ,20204391,33,15
81.58, ,20204451,33,15
81.58, ,20204543,33,15
81.58, ,20204545,33,15
81.58, ,20213762,33,15
81.58, ,20213781,33,15
81.58, ,20213811,33,15
81.58, ,20214285,33,15
81.58, ,20214515,33,15
81.621, ,20203749,20,15
81.621, ,20203774,20,15
81.621, ,20203781,20,15
81.621, ,20203787,20,15
81.621, ,20203789,20,15
81.621, ,20203810,20,15
81.621, ,20204239,20,15
81.621, ,20204451,20,15
81.621, ,20204563,20,15
81.621, ,20204572,20,15
81.621, ,20204590,20,15
81.621, ,20213749,20,15
81.621, ,20214361,20,15
81.621, ,20214489,20,15
81.621, ,20214568,20,15
81.634, ,20194358,26,15
81.634, ,20203723,26,15
81.634, ,20203773,26,15
81.634, ,20203810,26,15
81.634, ,20204220,26,15
81.634, ,20204278,26,15
81.634, ,20204391,26,15
81.634, ,20204569,26,15
81.634, ,20204590,26,15
81.634, ,20213758,26,15
81.634, ,20213762,26,15
81.634, ,20213769,26,15
81.634, ,20213781,26,15
81.634, ,20214376,26,15
81.634, ,20214627,26,15
B6.202, ,20150478,79,45
B6.202, ,20170284,79,45
B6.202, ,20180372,79,45
B6.202, ,20180509,79,45
B6.202, ,20180510,79,45
B6.202, ,20180542,79,45
B6.202, ,20180807,79,45
B6.202, ,20180894,79,45
B6.202, ,20180945,79,45
B6.202, ,20190366,79,45
B6.202, ,20190419,79,45
B6.202, ,20190673,79,45
B6.202, ,20190768,79,45
B6.202, ,20190794,79,45
B6.202, ,20190800,79,45
B6.202, ,20200122,79,45
B6.202, ,20200130,79,45
B6.202, ,20200170,79,45
B6.202, ,20200319,79,45
B6.202, ,20200531,79,45
B6.202, ,20200579,79,45
B6.202, ,20200602,79,45
B6.202, ,20200625,79,45
B6.202, ,20200720,79,45
B6.202, ,20200728,79,45
B6.202, ,20200761,79,45
B6.202, ,20200768,79,45
B6.202, ,20200777,79,45
B6.202, ,20200782,79,45
B6.202, ,20200800,79,45
B6.202, ,20200819,79,45
B6.202, ,20210075,79,45
B6.202, ,20210251,79,45
B6.202, ,20210257,79,45
B6.202, ,20210397,79,45
B6.202, ,20210408,79,45
B6.202, ,20210514,79,45
B6.202, ,20210589,79,45
B6.202, ,20210592,79,45
B6.202, ,20210643,79,45
B6.202, ,20210685,79,45
B6.202, ,20210705,79,45
B6.202, ,20210729,79,45
B6.202, ,20214907,79,45
B6.202, ,20216106,79,45
B7.303, ,20110809,36,30
B7.303, ,20150328,36,30
B7.303, ,20150396,36,30
B7.303, ,20150611,36,30
B7.303, ,20150659,36,30
B7.303, ,20160382,36,30
B7.303, ,20170224,36,30
B7.303, ,20170344,36,30
B7.303, ,20170467,36,30
B7.303, ,20170583,36,30
B7.303, ,20170804,36,30
B7.303, ,20180056,36,30
B7.303, ,20180330,36,30
B7.303, ,20180371,36,30
B7.303, ,20180452,36,30
B7.303, ,20180593,36,30
B7.303, ,20180703,36,30
B7.303, ,20180822,36,30
B7.303, ,20180855,36,30
B7.303, ,20190011,36,30
B7.303, ,20190019,36,30
B7.303, ,20190109,36,30
B7.303, ,20190222,36,30
B7.303, ,20190279,36,30
B7.303, ,20190343,36,30
B7.303, ,20190455,36,30
B7.303, ,20200321,36,30
B7.303, ,20200486,36,30
B7.303, ,20200725,36,30
B7.303, ,20200726,36,30
F2.501, ,20140294,181,80
F2.501, ,20150699,181,80
F2.501, ,20160536,181,80
F2.501, ,20170463,181,80
F2.501, ,20170705,181,80
F2.501, ,20180488,181,80
F2.501, ,20180516,181,80
F2.501, ,20180638,181,80
F2.501, ,20190815,181,80
F2.501, ,20200434,181,80
F2.501, ,20203193,181,80
F2.501, ,20204328,181,80
F2.501, ,20204428,181,80
F2.501, ,20204468,181,80
F2.501, ,20204471,181,80
F2.501, ,20204480,181,80
F2.501, ,20204627,181,80
F2.501, ,20204795,181,80
F2.501, ,20204824,181,80
F2.501, ,20204864,181,80
F2.501, ,20204880,181,80
F2.501, ,20205309,181,80
F2.501, ,20205517,181,80
F2.501, ,20205559,181,80
F2.501, ,20208141,181,80
F2.501, ,20213098,181,80
F2.501, ,20213120,181,80
F2.501, ,20213215,181,80
F2.501, ,20213286,181,80
F2.501, ,20213343,181,80
F2.501, ,20213349,181,80
F2.501, ,20213393,181,80
F2.501, ,20213403,181,80
F2.501, ,20213421,181,80
F2.501, ,20213468,181,80
F2.501, ,20213484,181,80
F2.501, ,20213523,181,80
F2.501, ,20213609,181,80
F2.501, ,20213626,181,80
F2.501, ,20213648,181,80
F2.501, ,20213655,181,80
F2.501, ,20213703,181,80
F2.501, ,20213704,181,80
F2.501, ,20213769,181,80
F2.501, ,20213781,181,80
F2.501, ,20214189,181,80
F2.501, ,20214258,181,80
F2.501, ,20214273,181,80
F2.501, ,20214282,181,80
F2.501, ,20214298,181,80
F2.501, ,20214340,181,80
F2.501, ,20214371,181,80
F2.501, ,20214394,181,80
F2.501, ,20214404,181,80
F2.501, ,20214418,181,80
F2.501, ,20214449,181,80
F2.501, ,20214457,181,80
F2.501, ,20214464,181,80
F2.501, ,20214465,181,80
F2.501, ,20214466,181,80
F2.501, ,20214553,181,80
F2.501, ,20214577,181,80
F2.501, ,20214589,181,80
F2.501, ,20214798,181,80
F2.501, ,20214909,181,80
F2.501, ,20215201,181,80
F2.501, ,20215236,181,80
F2.501, ,20215237,181,80
F2.501, ,20215358,181,80
F2.501, ,20215505,181,80
F2.501, ,20215511,181,80
F2.501, ,20215523,181,80
F2.501, ,20215536,181,80
F2.501, ,20215610,181,80
F2.501, ,20217020,181,80
F2.501, ,20217033,181,80
F2.501, ,20217094,181,80
F2.501, ,20217098,181,80
F2.501, ,20218022,181,80
F2.501, ,20218260,181,80
F2.502, ,20195629,52,40
F2.502, ,20204371,52,40
F2.502, ,20204523,52,40
F2.502, ,20204582,52,40
F2.502, ,20204616,52,40
F2.502, ,20205341,52,40
F2.502, ,20213010,52,40
F2.502, ,20213166,52,40
F2.502, ,20213215,52,40
F2.502, ,20213594,52,40
F2.502, ,20213824,52,40
F2.502, ,20214182,52,40
F2.502, ,20214199,52,40
F2.502, ,20214214,52,40
F2.502, ,20214280,52,40
F2.502, ,20214298,52,40
F2.502, ,20214313,52,40
F2.502, ,20214441,52,40
F2.502, ,20214457,52,40
F2.502, ,20214487,52,40
F2.502, ,20214509,52,40
F2.502, ,20214514,52,40
F2.502, ,20214588,52,40
F2.502, ,20214632,52,40
F2.502, ,20214797,52,40
F2.502, ,20214812,52,40
F2.502, ,20215003,52,40
F2.502, ,20215167,52,40
F2.502, ,20215274,52,40
F2.502, ,20215347,52,40
F2.502, ,20215529,52,40
F2.502, ,20215536,52,40
F2.502, ,20215585,52,40
F2.502, ,20217021,52,40
F2.502, ,20218177,52,40
F2.502, ,20218245,52,40
F2.502, ,20218252,52,40
F2.502, ,20218254,52,40
F2.502, ,20218256,52,40
F2.502, ,20218260,52,40
F2.504, ,20195191,325,80
F2.504, ,20195506,325,80
F2.504, ,20203091,325,80
F2.504, ,20203499,325,80
F2.504, ,20204215,325,80
F2.504, ,20204226,325,80
F2.504, ,20204410,325,80
F2.504, ,20204453,325,80
F2.504, ,20204620,325,80
F2.504, ,20204843,325,80
F2.504, ,20204884,325,80
F2.504, ,20205488,325,80
F2.504, ,20205548,325,80
F2.504, ,20205551,325,80
F2.504, ,20205607,325,80
F2.504, ,20208189,325,80
F2.504, ,20208247,325,80
F2.504, ,20213047,325,80
F2.504, ,20213052,325,80
F2.504, ,20213068,325,80
F2.504, ,20213069,325,80
F2.504, ,20213169,325,80
F2.504, ,20213219,325,80
F2.504, ,20213262,325,80
F2.504, ,20213283,325,80
F2.504, ,20213303,325,80
F2.504, ,20213343,325,80
F2.504, ,20213357,325,80
F2.504, ,20213405,325,80
F2.504, ,20213468,325,80
F2.504, ,20213474,325,80
F2.504, ,20213486,325,80
F2.504, ,20213500,325,80
F2.504, ,20213529,325,80
F2.504, ,20213575,325,80
F2.504, ,20213600,325,80
F2.504, ,20213609,325,80
F2.504, ,20213612,325,80
F2.504, ,20213639,325,80
F2.504, ,20213651,325,80
F2.504, ,20213680,325,80
F2.504, ,20213694,325,80
F2.504, ,20213697,325,80
F2.504, ,20213822,325,80
F2.504, ,20213824,325,80
F2.504, ,20214313,325,80
F2.504, ,20214329,325,80
F2.504, ,20214374,325,80
F2.504, ,20214423,325,80
F2.504, ,20214474,325,80
F2.504, ,20214478,325,80
F2.504, ,20214528,325,80
F2.504, ,20214564,325,80
F2.504, ,20214632,325,80
F2.504, ,20214633,325,80
F2.504, ,20214638,325,80
F2.504, ,20214650,325,80
F2.504, ,20214822,325,80
F2.504, ,20215062,325,80
F2.504, ,20215086,325,80
F2.504, ,20215097,325,80
F2.504, ,20215103,325,80
F2.504, ,20215163,325,80
F2.504, ,20215188,325,80
